id,eiin,teachers_count_total,teachers_count_female,staff_count_total,staff_count_female,trained_teachers,total_students,total_female_students,has_six_grade,total_seats_six,total_students_six,female_students_six,has_seven_grade,total_seats_seven,total_students_seven,female_students_seven,has_eight_grade,total_seats_eight,total_students_eight,female_students_eight,has_nine_grade,total_seats_nine,total_students_nine,female_students_nine,has_ten_grade,total_seats_ten,total_students_ten,female_students_ten,has_eleven_grade,total_seats_eleven,total_students_eleven,female_students_eleven,has_twelve_grade,total_seats_twelve,total_students_twelve,female_students_twelve,technical_teacher_count_total,technical_teacher_count_female,technical_staff_count_total,technical_staff_count_female,technical_trained_teachers,technical_ict_teachers,technical_total_male_students,technical_total_female_students,technical_total_seats,technical_total_students,total_seats_part_1,total_students_part_1,female_students_part1,total_seats_part_2,total_students_part_2,female_students_part2,total_seats_part_3,total_students_part_3,female_students_part3,total_seats_part_4,total_students_part_4,female_students_part4,total_seats_part_5,total_students_part_5,female_students_part5,total_seats_part_6,total_students_part_6,female_students_part6,total_seats_part_7,total_students_part_7,female_students_part7,total_seats_part_8,total_students_part_8,female_students_part8,female_students_part_1,female_students_part_2,female_students_part_3,female_students_part_4,female_students_part_5,female_students_part_6,female_students_part_7,female_students_part_8
5277,302634004,20,12,1,1,3,64,31,true,25,19,10,true,25,19,7,true,25,13,7,true,0,0,0,true,20,13,7,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,119381,12,5,4,1,9,190,128,true,55,45,30,true,55,40,25,true,55,25,13,true,55,40,30,true,55,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,302604048,18,14,6,4,0,45,21,true,18,16,8,true,18,14,6,true,18,15,7,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,124853,17,3,6,2,0,797,335,true,160,142,60,true,160,151,54,true,160,145,64,true,200,195,96,true,200,164,61,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,110105,14,3,4,1,11,243,145,true,55,55,33,true,55,51,31,true,55,42,22,true,55,47,28,true,55,48,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,121977,21,6,7,2,7,182,85,true,40,25,8,true,40,23,9,true,40,20,11,true,50,23,13,true,50,21,11,true,60,36,17,true,60,34,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,453985035,30,8,4,2,1,204,83,true,60,51,15,true,60,43,22,true,60,36,17,true,60,48,20,true,60,26,9,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,103613,10,1,6,2,10,240,148,true,60,62,34,true,60,37,24,true,60,44,30,true,60,56,39,true,60,41,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,456181078,15,8,0,0,0,220,220,true,50,18,18,true,50,15,15,true,50,15,15,true,50,18,18,true,50,20,20,true,50,15,15,true,50,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,112251,25,7,7,1,4,341,220,true,100,55,37,true,100,46,29,true,100,56,23,true,100,58,36,true,100,28,16,true,100,61,49,true,100,37,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,135419,43,23,5,3,8,420,127,true,130,127,30,true,130,89,23,true,130,76,22,true,100,65,25,true,100,63,27,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,507088007,18,6,6,2,2,294,121,true,80,65,31,true,80,71,34,true,80,70,25,true,80,37,14,true,80,51,17,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,efd786a5-7203-49be-b726-ebe13bcad2d8,35,12,2,0,0,100,43,true,50,35,20,true,50,18,10,true,50,15,5,true,50,20,5,true,50,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,120751,11,5,5,1,7,97,43,true,60,22,9,true,60,22,12,true,60,10,4,true,60,32,14,true,60,11,4,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,453929007,16,3,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,103036,11,1,2,0,10,185,185,true,65,52,52,true,60,30,30,true,55,36,36,true,60,34,34,true,60,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,501040012,22,8,2,2,2,79,15,true,32,21,6,true,32,21,0,true,32,7,1,true,32,15,4,true,32,15,4,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,108888,11,3,6,2,6,265,265,true,80,75,75,true,80,65,65,true,80,48,48,true,60,42,42,true,60,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,113249,34,8,17,6,0,201,201,,,,,,,,,,,,,,,,,,,,,true,400,75,75,true,400,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,117389,7,2,3,1,0,95,95,true,30,25,25,true,25,22,22,true,20,18,18,true,15,15,15,true,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,138669,27,10,5,1,5,246,86,true,55,99,35,true,55,50,18,true,55,37,15,true,55,33,10,true,55,27,8,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,126172,12,3,6,2,10,189,63,true,0,55,20,true,0,46,16,true,0,22,5,true,0,30,13,true,0,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,127022,49,13,3,0,2,1090,1090,true,110,139,139,true,110,128,128,true,110,190,190,true,110,137,137,true,110,95,95,true,475,199,199,true,475,202,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,302604070,14,3,2,1,0,97,38,true,30,30,7,true,30,24,12,true,30,14,8,true,25,19,6,true,25,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,603677012,16,10,3,1,0,240,150,true,80,75,40,true,50,45,30,true,80,60,40,true,60,30,20,true,60,30,20,,,,,,,,,0,0,0,0,0,0,,6,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,107084,7,2,5,1,2,223,223,true,80,61,61,true,70,38,38,true,60,45,45,true,60,33,33,true,60,46,46,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,121949,9,3,2,0,7,213,98,true,55,44,17,true,55,35,25,true,55,54,23,true,55,45,22,true,55,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,116240,25,6,7,1,6,263,155,true,62,57,30,true,64,63,36,true,37,35,19,true,38,35,19,true,22,27,16,true,24,26,17,true,23,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,105061,40,11,12,1,0,2732,1587,,,,,,,,,,,,,,,,,,,,,true,1500,1445,867,true,1300,1287,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,101804,8,3,3,1,6,173,84,true,45,42,17,true,40,38,17,true,40,35,16,true,40,30,15,true,40,28,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,406552012,7,0,1,1,0,115,10,true,20,8,0,true,20,4,0,true,20,5,0,true,20,4,0,true,20,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,127901,14,4,5,1,7,214,69,true,60,55,15,true,50,43,18,true,45,42,15,true,45,44,12,true,45,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,118356,17,5,7,1,13,429,146,true,110,85,31,true,110,88,36,true,110,100,24,true,110,80,29,true,100,76,26,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,120396,20,6,11,4,2,148,148,,,,,,,,,,,,,,,,,,,,,true,450,65,65,true,450,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,106563,13,2,6,1,13,343,205,true,120,54,31,true,120,66,40,true,120,62,42,true,120,81,45,true,120,80,47,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,109607,13,4,6,1,6,206,91,true,55,41,15,true,55,41,15,true,55,46,23,true,55,38,18,true,55,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,102766,8,1,6,2,4,183,104,true,60,47,30,true,60,37,20,true,60,40,24,true,60,30,13,true,60,29,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,140354,7,5,2,1,0,120,70,true,65,60,50,true,45,40,10,true,25,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,100430,11,3,6,2,4,148,69,true,50,27,14,true,50,28,19,true,50,40,16,true,50,22,12,true,50,31,8,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,106021,9,2,7,3,9,212,212,true,60,50,50,true,60,40,40,true,60,50,50,true,60,32,32,true,60,40,40,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,105806,23,7,5,0,3,454,221,true,120,98,52,true,100,70,34,true,100,83,33,true,100,59,32,true,80,53,30,true,80,50,20,true,80,41,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,130718,15,3,6,1,13,322,148,true,60,45,23,true,60,60,25,true,60,54,21,true,110,106,54,true,60,57,25,false,,,,false,,,,0,0,0,0,0,0,,26,50,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,5ecc4545-8640-4b23-b76e-5d51d56112be,5,0,2,0,0,32,0,true,20,6,0,true,20,8,0,true,20,6,0,true,20,7,0,true,20,5,0,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,104332,13,3,6,2,13,753,425,true,165,161,85,true,150,144,78,true,200,185,103,true,165,145,84,true,120,118,75,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,110631,21,1,7,2,4,427,215,true,0,101,52,true,0,71,36,true,0,93,47,true,0,44,17,true,0,59,33,true,0,13,6,true,0,46,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,308273003,8,4,1,1,1,65,37,true,55,26,12,true,55,24,14,true,55,15,11,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,123179,14,4,5,1,6,134,57,true,40,22,8,true,40,20,7,true,40,28,14,true,40,32,14,true,40,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,109245,16,3,6,2,8,314,133,true,100,65,33,true,100,44,23,true,100,78,30,true,90,56,16,true,90,71,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,123899,14,4,6,1,11,473,267,true,106,106,53,true,105,105,63,true,100,97,65,true,110,110,57,true,100,55,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,103135,12,3,3,0,0,160,91,true,50,34,20,true,50,28,15,true,50,38,22,true,50,30,18,true,50,30,16,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,111618,11,3,5,1,4,136,43,true,50,35,15,true,50,32,12,true,50,36,9,true,50,20,5,true,50,13,2,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,108067,32,10,8,2,27,1266,699,true,320,273,158,true,300,247,128,true,280,256,146,true,300,255,133,true,280,235,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,130501,34,8,6,1,18,1604,891,true,160,159,94,true,160,132,76,true,160,150,69,true,160,177,107,true,160,128,86,true,600,410,233,true,600,448,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,102055,13,4,4,1,4,232,130,true,60,46,29,true,60,49,24,true,60,53,37,true,60,43,20,true,60,41,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,111532,12,3,6,1,10,384,165,true,0,69,25,true,0,74,32,true,0,87,35,true,0,80,37,true,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,458990045,14,2,1,1,0,81,40,true,40,11,8,true,40,18,11,true,40,20,7,true,40,20,8,true,40,12,6,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,125616,15,6,5,1,7,256,116,true,55,45,20,true,55,47,22,true,55,75,31,true,55,46,29,true,55,43,14,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,123057,14,1,3,0,10,598,300,true,128,128,60,true,115,115,62,true,92,92,55,true,102,102,58,true,68,68,35,true,55,35,10,true,55,58,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,138031,7,4,1,0,1,52,23,true,18,18,6,true,12,12,4,true,22,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,207547006,19,7,4,2,3,195,99,true,120,85,38,true,60,60,33,true,60,50,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,112493,30,9,8,2,16,1087,553,true,230,191,98,true,220,200,113,true,200,174,88,true,220,187,86,true,200,141,75,true,150,100,50,true,150,94,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,138179,11,6,6,3,0,181,181,,,,,,,,,,,,,,,,,,,,,true,150,79,79,true,150,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,118489,12,5,6,1,8,214,108,true,55,29,18,true,55,50,24,true,55,42,20,true,165,37,21,true,165,56,25,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,129700,19,3,9,3,12,1457,826,true,180,252,142,true,160,264,144,true,160,204,100,true,160,225,132,true,120,209,119,true,150,144,85,true,200,159,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,129011,17,5,3,0,16,210,97,true,60,34,18,true,60,41,23,true,60,52,24,true,60,55,22,true,60,28,10,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,557345008,12,5,4,2,0,300,140,true,100,100,45,true,100,100,45,true,100,100,50,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,107539,18,7,4,0,18,791,0,true,210,157,0,true,210,162,0,true,210,184,0,true,150,128,0,true,170,160,0,true,0,0,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,115895,26,4,7,2,5,162,65,true,50,20,7,true,50,12,8,true,50,23,4,true,50,30,16,true,50,25,5,true,50,21,7,true,50,31,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,104268,15,6,5,2,15,579,365,true,120,114,70,true,130,120,80,true,150,135,85,true,140,130,80,true,120,80,50,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,104346,17,5,7,2,7,762,439,true,100,131,74,true,120,151,83,true,150,168,97,true,120,145,83,true,120,167,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,105780,18,3,11,2,18,687,0,true,140,131,0,true,130,126,0,true,130,127,0,true,160,160,0,true,150,143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,117412,33,13,11,6,24,496,191,true,120,64,18,true,120,67,24,true,120,65,26,true,120,100,36,true,120,112,50,true,150,28,12,true,150,60,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,130360,26,5,10,3,10,949,471,true,250,173,71,true,250,209,91,true,250,206,89,true,200,144,98,true,200,147,74,true,150,30,21,true,150,40,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,105577,23,6,11,3,0,1225,744,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,750,649,355,true,750,576,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,120556,14,2,6,1,13,499,260,true,110,110,55,true,110,110,70,true,100,100,55,true,100,90,40,true,100,89,40,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,103809,14,3,2,1,5,246,143,true,60,50,24,true,60,53,33,true,60,52,29,true,60,56,37,true,60,35,20,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,121619,11,2,5,0,1,584,0,true,110,110,0,true,110,110,0,true,120,120,0,true,125,122,0,true,122,122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,609131044,10,5,0,0,0,84,50,true,30,15,8,true,30,18,12,true,30,11,6,true,30,27,15,true,30,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,134832,9,1,5,1,5,666,398,true,150,134,75,true,200,165,108,true,200,145,90,true,150,115,65,true,150,107,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,103602,12,3,6,3,11,295,177,true,55,45,27,true,55,63,37,true,55,58,32,true,55,73,45,true,55,56,36,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,108305,13,5,7,1,11,458,270,true,110,88,49,true,110,100,58,true,110,113,68,true,110,84,46,true,110,73,49,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,302636003,12,8,1,1,1,103,58,true,30,25,14,true,30,27,15,true,30,25,13,true,30,15,9,true,30,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,108502,15,7,5,2,12,367,165,true,120,80,35,true,120,80,35,true,120,64,27,true,120,79,38,true,100,64,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,122906,18,5,7,1,17,835,367,true,165,180,82,true,165,181,81,true,165,139,64,true,165,188,78,true,165,147,62,,,,,,,,,3,0,3,1,0,0,,20,120,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,109927,16,7,6,1,11,354,354,true,165,73,73,true,165,92,92,true,110,49,49,true,110,72,72,true,110,68,68,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,108596,12,3,6,1,10,391,200,true,80,67,29,true,85,76,36,true,90,81,48,true,90,82,48,true,90,85,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,115270,12,1,6,2,9,281,163,true,60,46,30,true,70,64,37,true,70,68,46,true,70,47,20,true,70,56,30,false,,,,false,,,,2,1,0,0,0,0,,7,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,140006,49,25,14,4,0,220,74,true,75,58,15,true,100,97,34,true,75,65,25,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,106443,17,3,6,1,0,938,537,true,250,220,136,true,180,144,87,true,200,170,90,true,160,148,81,true,120,90,44,true,110,92,50,true,80,74,49,2,0,0,0,0,0,,0,50,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,104777,32,17,13,2,0,728,728,,,,,,,,,,,,,,,,,,,,,true,800,339,339,true,800,389,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,129845,19,2,4,1,4,446,251,true,150,99,49,true,150,98,68,true,150,52,30,true,150,61,35,true,150,69,37,true,90,17,6,true,90,50,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,100667,14,3,5,2,13,611,351,true,150,114,56,true,150,140,79,true,150,137,77,true,150,108,65,true,150,112,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,201582011,14,4,1,0,2,153,96,true,60,36,22,true,60,35,21,true,60,38,25,true,50,24,16,true,50,20,12,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,501081002,10,4,1,1,0,5,0,true,30,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,110974,10,3,3,0,8,382,198,true,120,69,30,true,120,83,40,true,120,109,61,true,100,68,37,true,120,53,30,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,134447,32,16,12,6,5,491,191,true,135,125,47,true,135,107,40,true,135,95,34,true,135,98,46,true,135,66,24,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,119153,23,5,4,1,5,239,114,true,35,35,19,true,32,32,13,true,26,26,10,true,38,38,17,true,26,26,14,true,31,31,13,true,51,51,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,111549,15,8,5,2,14,520,520,true,110,99,99,true,130,125,125,true,110,102,102,true,110,104,104,true,110,90,90,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,115133,13,4,5,1,3,204,204,true,50,42,42,true,50,40,40,true,50,41,41,true,50,40,40,true,50,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,137954,9,3,1,0,2,97,53,true,90,41,20,true,90,34,21,true,90,22,12,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,456194087,6,0,1,0,0,125,0,false,,,,false,,,,false,,,,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,121158,13,3,6,1,10,252,252,true,80,72,72,true,50,38,38,true,60,46,46,true,60,47,47,true,60,49,49,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,d954f762-61c8-43a2-9fb4-32d9f387d671,16,4,1,1,0,122,49,true,60,36,12,true,50,21,6,true,30,21,10,true,30,21,10,true,30,23,11,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,126756,11,2,3,0,5,222,50,true,50,50,17,true,50,28,6,true,50,50,10,true,50,44,12,true,50,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,106656,21,6,8,2,21,873,873,true,168,168,168,true,152,152,152,true,169,169,169,true,180,180,180,true,204,204,204,,,,,,,,,6,3,2,1,6,0,,170,170,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,113485,10,1,3,0,4,232,137,true,50,50,30,true,50,45,27,true,50,50,30,true,60,60,35,true,50,27,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,306758014,17,6,3,2,1,201,106,true,64,51,30,true,64,38,22,true,64,49,25,true,64,34,13,true,64,29,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,456116037,8,4,0,0,0,128,128,true,50,47,47,true,50,41,41,true,50,40,40,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,129541,8,2,6,1,5,226,117,true,60,35,17,true,60,46,27,true,60,45,15,true,60,51,26,true,60,49,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,109753,9,2,5,2,7,244,244,true,60,60,60,true,60,42,42,true,60,32,32,true,80,64,64,true,80,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,101107,17,3,2,0,11,769,391,true,60,198,71,true,60,153,83,true,60,168,97,true,60,151,77,true,60,99,63,,,,,,,,,2,1,1,0,1,0,,11,50,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,100384,19,4,9,3,4,234,141,true,40,31,22,true,40,36,25,true,40,43,26,true,40,27,12,true,40,24,21,true,300,51,23,true,300,22,12,5,1,3,0,1,1,,31,120,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5389,115540,11,1,4,1,5,192,86,true,50,31,13,true,50,31,13,true,50,53,26,true,50,47,22,true,50,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,128086,12,4,4,1,7,651,253,true,55,135,53,true,55,161,55,true,55,135,49,true,55,112,40,true,55,108,56,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,100984,7,1,2,1,6,193,100,true,50,35,19,true,50,48,27,true,50,45,24,true,50,40,15,true,50,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,130058,11,0,5,1,11,428,191,true,110,101,38,true,100,98,41,true,115,114,58,true,60,51,18,true,70,64,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,129262,19,4,5,1,3,189,82,true,50,45,14,true,50,36,17,true,50,39,15,true,50,34,18,true,50,35,18,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,136164,17,9,2,1,0,271,153,true,60,58,32,true,60,57,35,true,60,56,33,true,60,50,26,true,60,50,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
