id,eiin,geographical_position,has_student_toilet,total_toilet_for_boys,total_toilet_for_girls,total_toilet_for_special_needs,has_teacher_toilet,total_toilet_for_male_teachers,total_toilet_for_female_teachers,total_toilet_for_commons,has_wash_block,total_wash_block_for_boys,total_wash_block_for_girls,total_wash_block_for_girls_with_napkin_facility,total_wash_block_for_male_teachers,total_wash_block_for_female_teachers,total_wash_block_for_commons,has_common_room,total_common_room_for_boys,total_common_room_for_girls,has_pta,has_fast_aid_box,conducts_cleaning_program,cleaning_program_number,has_playground,conducts_assembly,celebrates_national_days,has_shahid_minar,conducts_co_curricular_activities,annual_cultural_program,bncc,scout,girls_guide,rover,annual_sports,debate,conducts_awareness_programs,baalyabibaha_rodh,evtijing_protirodh,madok_birodhi_karyakram,sontrash_birodhi_karyakram,jangibad_domon_karyakram,nirapod_shorok_chai_karyakram,community_interaction,acid_nikkhep_protirudh,booling_protirudh,has_boundary_wall,boundary_type,has_safe_water,tubewell,deep_tubewell,supply_water,tap_water,rain_water,purifying_plant,fountain,well,has_ramp_for_disabled,sports_field,garden,open_space,enclosed_with_plants,few_plants,no_plants,pond_or_waterbody,has_electricity,national_grid,generator,solar,has_boundary_marked_wall,has_pond,has_temporary_wall,has_permanent_wall,has_partial_wall,has_natural_wall,was_flooded,flooded_year,days_closed_for_flood
1200,109511,1,true,0,6,0,true,1,1,0,true,0,0,0,0,0,1,true,0,1,false,false,true,12,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,true,false,true,,true,true,false,true,false,false,false,false,false,false,true,true,true,true,false,false,false,true,true,false,false,false,false,false,false,true,false,false,,
1201,128688,1,true,0,18,1,true,0,1,1,true,1,1,1,0,1,0,false,,,true,true,true,4,true,true,true,true,true,true,,,true,,true,true,true,true,true,true,,,,,true,false,true,,true,true,,,true,,,,,false,,,,true,true,,,true,true,,,true,,,true,,,false,,
1202,119627,1,true,0,16,0,true,2,2,1,false,,,,,,,true,0,1,true,false,true,10,true,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,true,true,true,,true,,true,true,true,,,,,,,true,true,true,,true,true,false,false,true,true,,,,,,true,,,false,,
1203,104556,1,true,0,2,0,true,0,0,2,false,,,,,,,false,,,true,false,true,32,true,true,true,false,true,true,,,true,,true,,true,true,true,true,,,true,,true,true,true,,true,,,,,,,true,,false,true,,true,true,true,,,true,true,,,,,,true,,,false,,
1204,119710,12,true,1,1,0,true,1,1,0,false,,,,,,,true,0,1,true,true,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,true,,true,,true,true,,true,,,,,,false,true,,true,true,true,,,true,true,,true,,,,,true,,true,2021,90
1205,119640,1,true,2,2,0,true,1,1,0,true,0,0,2,0,0,2,true,0,1,true,false,true,45,true,true,true,false,true,true,false,false,true,false,true,false,true,true,true,true,false,false,true,true,true,true,false,,true,true,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,,
1206,116739,1,true,9,9,1,true,2,2,4,true,4,4,1,2,2,2,true,0,1,false,true,true,12,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,false,,false,false,false,false,false,false,false,false,false,true,true,false,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,,
1207,139404,1,true,0,3,0,true,0,0,1,true,0,0,3,0,1,0,true,0,1,false,true,true,2,true,true,true,true,true,true,,,,,true,,true,true,true,,,,,,true,true,true,,true,,,true,,,,,,false,true,true,true,true,,,,true,true,,,true,,,,,,false,,
1208,115444,1,true,2,2,0,true,0,0,2,false,,,,,,,false,,,true,true,true,12,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,false,false,true,true,,true,true,true,false,false,false,false,false,false,true,true,true,true,false,true,false,false,true,true,false,false,false,false,false,true,false,false,true,0,0
1209,135343,5,true,1,1,0,true,0,0,1,false,,,,,,,true,0,1,true,false,true,12,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,true,true,false,false,,true,true,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,,
1210,119457,1,true,7,7,0,true,3,1,1,false,,,,,,,true,0,2,true,true,true,10,true,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,,true,,,true,,,true,true,true,true,,true,,,true,true,,,,,false,true,,,false,,
1211,205158005,1,true,1,1,0,true,0,0,1,false,,,,,,,true,1,1,false,false,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,true,true,true,true,,true,true,true,,true,true,true,,,false,true,,true,true,,,,true,true,,,true,,,true,true,,false,,
1212,120420,1,true,1,1,0,true,1,1,0,false,,,,6,6,,true,0,1,false,true,true,5,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,,true,true,true,false,false,false,false,false,false,true,true,false,true,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,,
1213,110691,1,true,4,4,0,true,1,1,0,true,0,1,0,0,1,0,true,0,1,true,true,true,2,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,true,true,true,false,,true,,true,true,,,,,,false,true,,true,true,true,false,,true,true,,,,,,,,,false,,
1214,127850,1,true,1,1,0,true,1,1,1,false,,,,,,,true,0,1,false,true,true,3,true,true,true,false,true,true,,true,,,true,,true,true,true,true,,,,,,,false,,true,true,,,,,,,,false,true,,true,true,true,,,true,true,,true,,,,,,,false,,
1215,123732,1,true,8,12,0,true,3,1,2,false,,,,,,,true,0,1,true,true,true,1,true,true,true,false,true,true,,,,,true,,true,true,true,true,,,,,,,false,,true,,true,,,,,,,true,true,,true,,true,,true,true,true,,true,,,,,,,false,,
1216,139638,1,true,4,4,2,true,2,2,0,true,4,4,1,2,2,0,true,1,1,false,true,true,3,true,true,true,false,true,true,,,,,true,true,true,true,,true,,,true,,true,true,true,,true,true,,,,,,,,true,true,true,,,true,,,true,true,,,,,,true,,,false,,
1217,137742,1,true,1,1,0,false,,,,false,,,,,,,false,,,false,false,true,12,false,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,true,false,,true,,,true,,,,,,false,false,,,,,true,,true,true,,,,,,,,,false,,
1218,130235,4,true,1,1,0,true,1,1,0,true,0,1,0,0,0,0,true,1,1,true,true,true,81,true,true,true,false,false,,,,,,,,true,true,true,true,,,true,,,,false,,true,true,,,,,,,,true,true,,,,true,,,true,true,,,,,,,,,true,2022,20
1219,107816,2,true,2,2,0,true,1,1,0,true,1,1,0,0,1,3,true,1,1,true,true,true,12,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,,true,true,true,,true,,true,,,,,,,false,true,true,true,true,,,,true,true,,,true,,,true,,,false,,
1220,113039,1,true,1,1,0,true,1,1,0,true,0,0,1,0,0,1,false,,,true,false,true,1,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,,true,true,true,false,true,false,false,false,false,false,true,false,true,true,true,false,true,true,true,false,false,true,false,false,true,false,false,false,,
1221,126794,1,true,2,2,1,true,0,0,1,true,1,2,1,1,0,0,false,,,true,true,true,12,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,,true,,true,,,true,,,,,,true,true,,true,true,,,true,true,true,,,,,true,,true,,false,,
1222,405079002,1,true,2,2,0,true,1,1,0,false,,,,,,,false,,,false,true,true,6,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,true,true,,true,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,true,false,false,false,false,true,false,false,false,false,,
1223,603626004,1,true,1,1,0,true,0,0,2,false,,,,,,,false,,,true,false,true,2,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,true,true,true,false,,true,true,,,,,,,,false,true,true,true,true,,true,,true,true,,,,,,,,,false,,
1224,130590,1,true,5,5,1,true,1,1,2,true,1,1,1,1,1,1,true,1,1,true,true,true,2,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,true,true,true,true,,true,true,true,true,,,true,,,true,,,true,,,true,,true,true,true,,true,,,true,,,false,,
1225,115228,3,true,0,6,0,true,1,1,0,false,,,,,,,true,0,1,true,true,true,6,true,true,true,false,true,false,false,false,true,false,true,true,true,true,true,true,false,false,false,false,false,false,true,,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,2024,7
1226,119716,1,true,0,16,0,true,2,1,0,true,0,10,0,2,1,0,true,0,1,true,true,true,3,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,,,,,,,,false,true,true,true,true,false,,,true,true,,,,,,true,,,false,,
1227,121631,1,true,2,1,0,true,0,0,1,false,,,,,,,false,,,true,false,true,10,false,true,true,true,true,true,,true,true,,true,,true,true,true,true,,,true,,true,true,true,,true,true,,,,,,,,false,,true,true,true,,,,true,true,,,,,,true,,,false,,
1228,111040,1,true,0,2,0,true,3,3,0,true,0,1,0,0,0,0,false,0,,false,true,true,5,true,true,true,true,true,true,,,true,,true,true,true,true,true,true,,,true,true,true,true,true,,true,true,false,,,,,,,true,true,,true,true,,,,true,true,false,true,true,,,,,,false,,
1229,106785,2,true,4,4,0,true,2,1,1,true,3,3,0,1,1,0,true,1,1,true,true,true,1,true,true,true,false,true,,,true,,,true,true,true,true,,true,,,,,,,true,,true,,true,,,,,,,false,true,true,false,true,,,,true,true,,true,,,,true,,,false,,
1230,121792,1,false,,,,false,,,,false,,,,,,,true,0,1,false,true,true,3,true,true,true,true,true,true,,true,,true,true,true,true,true,true,true,,,,true,true,,true,,true,,true,false,,,true,,,false,true,true,,false,true,,,true,true,,,,,,true,,,false,,
1231,127149,1,true,0,4,0,true,1,0,0,false,,,,,,,false,,,true,true,true,12,true,true,true,false,true,true,,,true,,true,true,true,true,true,true,,,,,,,true,,true,false,true,,false,,,,,false,true,true,true,true,,,,true,true,,,,,,,true,,false,,
1232,137333,4,true,6,6,0,true,0,0,1,true,1,1,0,0,0,0,false,,,true,true,true,4,true,true,true,false,true,true,false,false,false,false,true,false,true,true,true,true,false,false,true,true,false,true,false,,true,true,false,true,true,false,false,false,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,true,2022,15
1233,116650,1,true,4,2,1,true,2,1,1,true,1,1,1,1,1,1,true,0,1,true,true,true,9,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,true,,,true,true,,true,true,true,,,,,,,true,true,true,true,true,,,,true,true,,,true,,,,,,false,,
1234,201582006,1,true,3,3,0,true,1,1,0,true,0,0,0,0,0,1,false,,,true,false,true,12,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,true,true,,true,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,true,false,false,true,false,false,true,2023,20
1235,100299,1,true,0,2,0,true,2,1,0,true,0,0,0,1,1,1,false,0,0,true,true,true,3,true,true,true,true,true,true,,,true,,true,,true,true,true,true,,,,,true,,true,,true,,true,,,,,,,false,true,true,true,false,true,,,true,true,,,,,,true,,,true,2024,3
1236,119634,1,true,2,2,1,true,0,1,1,true,1,0,1,0,0,1,true,0,1,false,true,true,3,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,true,,,,false,,true,,true,,true,,,,,true,true,,true,,true,,,true,true,,,,,,,,,false,,
1237,123664,1,true,0,4,0,true,1,0,1,false,,,,,,,false,,,true,false,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,false,,true,,true,,,,,,,true,true,true,true,true,,,true,true,true,,,,,,,,,false,,
1238,139175,1,true,5,5,0,true,3,2,2,true,3,3,0,2,2,5,true,1,1,true,true,true,3,false,false,true,false,true,false,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,,true,false,true,false,false,false,true,false,false,false,false,false,true,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,,
1239,108698,1,true,16,16,0,true,3,1,0,true,0,0,0,3,1,2,true,0,1,true,false,true,3,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,,,,true,false,,true,true,,,,,true,,,true,true,,true,true,true,,,true,true,,true,,,,,,,false,,
1240,123929,1,true,4,4,1,true,4,4,4,true,2,2,0,2,2,2,true,0,2,true,true,true,2,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,,
1241,114431,1,true,1,1,0,true,1,1,0,true,0,1,1,0,0,0,true,0,1,true,false,true,3,true,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,true,false,,true,false,true,,,,,,,false,true,,true,true,true,,,true,true,,true,,,,,,,false,,
1242,139799,1,true,8,10,1,true,2,3,2,true,0,0,1,1,1,1,true,1,1,false,true,true,6,false,true,true,false,true,true,,,,true,true,true,true,true,true,,,,,,,,false,,true,,true,,,,,,,false,,,,,,true,,true,true,true,,,,,,,,false,,
1243,117737,1,true,9,9,0,true,4,4,0,false,,,,,,,true,0,1,false,true,true,1,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,false,true,,true,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,,
1244,104339,1,true,0,5,0,true,1,1,2,true,0,1,1,0,1,0,true,0,1,true,true,true,15,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,true,false,true,,true,true,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,true,true,false,false,false,false,false,true,false,false,false,,
1245,138327,1,true,2,1,0,true,1,1,0,false,,,,,,,true,0,1,false,true,true,6,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,,,,true,,true,true,,,true,,,,,false,true,false,true,,true,,,true,true,,,,,,true,,,false,,
1246,306768110,1,true,4,5,0,true,1,1,0,true,0,2,2,1,1,5,true,1,1,true,true,true,6,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,true,,true,,true,,false,,,,,false,true,true,true,true,true,,,true,true,,,true,,,true,,,false,,
1247,119525,1,true,1,1,0,true,1,1,1,false,,,,,,,true,0,1,true,true,true,14,true,true,true,true,true,true,,false,true,true,true,true,true,true,true,true,,,,true,true,,true,,true,true,,,true,,,,,true,true,true,,true,true,,,true,true,,,,,,,true,,false,,
1248,118281,1,true,4,4,0,true,1,1,1,true,0,0,0,0,0,0,true,0,1,true,true,true,3,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,false,true,,true,true,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,true,true,false,false,false,false,false,true,true,false,false,,
1249,110802,1,true,0,14,0,true,1,1,0,true,0,7,0,1,1,0,false,,,true,true,true,12,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,,true,false,true,true,true,true,true,false,false,false,true,false,true,true,true,false,false,true,true,false,false,false,false,false,true,false,false,false,,
1250,139472,2,true,5,7,0,true,1,1,0,false,,,,,,,false,,,true,true,true,5,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,,,,true,,true,,,true,,,true,,,false,true,true,true,true,false,,,true,true,,,,,,true,,,true,2023,10
1251,139987,1,true,3,3,1,true,1,1,0,false,,,,,,,true,0,1,false,true,true,6,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,false,true,true,true,,true,true,false,false,false,false,false,false,false,true,false,false,true,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false,,
1252,110880,1,true,13,13,4,true,2,2,1,true,9,4,0,2,1,1,true,2,2,true,false,true,3,true,true,true,true,true,true,true,true,,true,true,true,true,true,true,true,,,true,true,true,true,true,,true,true,true,,true,,false,,,true,true,true,true,true,true,,true,true,true,,,true,,,true,,false,false,,
1253,108835,1,true,4,4,1,true,4,2,1,false,,,,,,,true,0,1,true,true,true,12,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,false,,true,true,true,,true,,true,,,,,,,false,true,,true,,true,,true,true,true,,,true,,,,true,,false,,
1254,115059,1,true,12,12,0,true,4,4,0,false,,,,,,,true,0,1,true,false,false,,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,,true,false,false,false,false,true,false,false,false,false,true,true,false,true,false,false,false,true,true,false,false,true,false,false,false,false,false,false,,
1255,123578,1,true,3,2,0,true,2,1,0,true,0,2,2,2,1,0,false,,,false,true,false,,false,true,true,false,true,,,true,true,false,true,true,true,true,true,true,,,,,true,true,false,,true,false,true,false,,,,,,false,true,,true,,true,,,true,true,,,,,,,,,false,,
