id,eiin,institution_type,maximum_level,student_type,approval_status,management_type,mpo_status,has_technical_attachment,technical_type,teaching_medium_bangla,teaching_medium_english,teaching_medium_english_version,teaching_medium_arabic,shifts_operated,has_build_approval,has_teaching_approval,has_full_approval,has_no_approval
4223,100392,1,2,3,,1,3,TRUE,2,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4224,139546,3,3,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE
4225,107876001,2,3,3,,2,2,TRUE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE
4226,122897,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4227,204667004,1,2,3,,2,2,FALSE,,TRUE,,,,1,FALSE,,,TRUE
4228,124080,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4229,2f5ca0a9-addc-4b30-9a51-4e4e33449a13,1,1,3,,2,3,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4230,302947025,5,14,,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,1,TRUE,TRUE,TRUE,FALSE
4231,302638089,1,2,3,,2,2,FALSE,,TRUE,,,,2,FALSE,TRUE,FALSE,
4232,113234,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4233,115009,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4234,107510,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4235,132598,3,3,3,,2,1,TRUE,3,TRUE,,,,1,,TRUE,TRUE,
4236,131169,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4237,132921,6,3,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4238,106034,4,7,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4239,306768028,1,2,3,,2,3,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
4240,138386,6,3,3,,2,2,TRUE,2,TRUE,,,,1,,TRUE,,
4241,110901,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4242,107905,4,7,2,,2,1,FALSE,,TRUE,,,TRUE,1,,TRUE,,
4243,137659,3,3,3,,3,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
4244,139781,1,1,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
4245,302638037,2,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
4246,123801,4,6,3,,2,1,FALSE,,TRUE,FALSE,,FALSE,1,TRUE,TRUE,TRUE,
4247,139505,1,1,3,,3,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4248,129472,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4249,131908,3,3,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
4250,104210,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4251,118320,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4252,139223,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,FALSE,
4253,129746,1,2,3,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
4254,609023053,4,6,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE
4255,116213,1,2,2,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4256,108838,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4257,139466,1,2,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,TRUE,
4258,132680,6,3,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4259,109591,3,4,3,,1,3,FALSE,,TRUE,,,,1,FALSE,FALSE,TRUE,
4260,104985,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4261,104309,1,2,3,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
4262,119477,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4263,132006,3,3,3,,2,2,FALSE,,TRUE,TRUE,,,1,,,TRUE,
4264,609194015,1,2,3,,2,3,FALSE,,TRUE,,,,1,,TRUE,,
4265,103781,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4266,130080,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4267,102792,4,6,3,,2,1,FALSE,,TRUE,,,TRUE,1,,,TRUE,
4268,609117014,4,6,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE
4269,116751,3,4,3,,2,1,TRUE,3,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4270,125317,1,2,2,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,,
4271,122970,4,6,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
4272,127130,4,6,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4273,138267,3,3,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
4274,104378,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4275,112190,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,,
4276,126359,1,1,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4277,108733,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
4278,302910030,5,10,1,,2,2,FALSE,,TRUE,,,TRUE,3,TRUE,,,
4279,118654,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4280,110626,1,2,2,,2,1,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4281,127071,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4282,131018,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4283,120482,4,8,3,,2,1,FALSE,,TRUE,TRUE,,TRUE,1,,,TRUE,
4284,107727,1,2,2,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4285,100701,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4286,456123002,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,FALSE,FALSE,
4287,127379,2,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4288,128551,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4289,113211,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4290,138369,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4291,105448,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4292,115516,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4293,116452,2,3,3,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
4294,113505,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4295,102555,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE
4296,117408,1,2,2,,1,3,FALSE,,TRUE,,,,1,,FALSE,TRUE,
4297,131333,1,2,3,,2,3,FALSE,,TRUE,,,,1,,,TRUE,
4298,130082,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4299,136254,3,3,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4300,103919,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4301,201537040,4,7,2,,2,3,FALSE,,TRUE,,FALSE,TRUE,1,,TRUE,,
4302,129387,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4303,456113096,5,10,1,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,1,TRUE,TRUE,TRUE,FALSE
4304,104321,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4305,132841,6,3,3,,1,3,FALSE,,TRUE,,,,2,TRUE,TRUE,,
4306,101841,4,8,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4307,129834,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,,
4308,115234,1,2,2,,2,1,TRUE,1,TRUE,,,,1,,TRUE,TRUE,
4309,130485,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4310,116916,1,1,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4311,113479,4,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
4312,139555,1,2,3,,5,2,TRUE,5,TRUE,FALSE,,,2,TRUE,TRUE,TRUE,
4313,114009,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4314,105545,1,2,2,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
4315,124442,1,1,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4316,131884,3,3,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
4317,302696024,2,3,3,,2,2,FALSE,,TRUE,,TRUE,,1,,TRUE,,
4318,507655010,2,2,3,,2,3,FALSE,,TRUE,,,,2,,,,TRUE
4319,458937041,5,10,1,,2,,FALSE,,TRUE,TRUE,,TRUE,2,,TRUE,TRUE,
4320,111159,3,3,2,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
4321,456194051,5,10,3,,2,2,FALSE,,TRUE,,,TRUE,3,,,,TRUE
4322,456113017,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,,
4323,104734,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4324,101007,4,6,3,,2,1,FALSE,,TRUE,,,,1,,FALSE,TRUE,
4325,129367,4,8,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4326,139630,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4327,115862,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4328,114101,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4329,107448,4,8,3,,2,1,FALSE,,TRUE,TRUE,FALSE,TRUE,1,TRUE,TRUE,TRUE,FALSE
4330,139983,3,3,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,,
4331,131184,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,,
4332,122309,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4333,112035,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4334,100651029,4,6,2,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE
4335,131811,4,6,3,,3,2,FALSE,,TRUE,TRUE,,TRUE,2,,,TRUE,
4336,114814,4,7,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4337,127269,1,1,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4338,118270,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4339,129504,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4340,302638111,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,,
4341,109995,3,4,3,,2,1,TRUE,2,TRUE,,,,1,,,TRUE,
4342,115077,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4343,120409,1,2,2,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
4344,302640018,1,2,3,,2,2,FALSE,,TRUE,,TRUE,,2,,TRUE,,
4345,131958,3,3,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE
4346,102247,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4347,102164,3,4,3,,1,3,TRUE,3,TRUE,,,,1,,,TRUE,
4348,104468,2,3,3,,3,2,FALSE,,TRUE,,,,1,FALSE,FALSE,TRUE,
4349,203041002,1,2,3,,2,3,FALSE,,TRUE,,,,1,,,,TRUE
4350,126151,3,4,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4351,118967,4,7,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4352,123496,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4353,457283140,1,2,3,,3,2,TRUE,6,TRUE,,,,1,TRUE,TRUE,TRUE,
4354,101211,3,3,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4355,114117,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4356,115274,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4357,101624,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4358,114400,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4359,118194,1,2,3,,2,3,FALSE,,TRUE,,,,1,,,TRUE,
4360,104220,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4361,107884,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4362,121960,1,2,3,,2,1,FALSE,,TRUE,,,,1,,FALSE,TRUE,
4363,306864002,1,1,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE
4364,126788,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4365,125275,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4366,107447,4,8,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4367,117864,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4368,101022,2,3,3,,2,1,FALSE,,TRUE,TRUE,,,1,FALSE,,TRUE,
4369,109358,1,3,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4370,113952,4,9,3,,2,1,FALSE,,TRUE,FALSE,FALSE,TRUE,1,,TRUE,,
4371,116815,4,6,3,,2,1,FALSE,,TRUE,,,TRUE,1,,,TRUE,
4372,102552,4,7,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4373,130231,1,2,2,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4374,104427,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4375,126869,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4376,132341,3,3,3,,2,1,TRUE,3,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4377,126812,1,1,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
4378,111072,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4379,130367,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4380,100215,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4381,138417,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4382,120457,1,2,3,,2,1,TRUE,1,TRUE,,,,1,,TRUE,TRUE,
4383,130167,4,7,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4384,138364,2,3,3,,4,2,FALSE,,,TRUE,TRUE,,1,TRUE,TRUE,TRUE,
4385,106303,4,6,3,,2,1,FALSE,,TRUE,,,,1,FALSE,FALSE,TRUE,
4386,138754,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,,
4387,306852006,2,3,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
4388,100925012,5,13,3,,2,2,FALSE,,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE
4389,124614,1,2,1,,1,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
4390,110095,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4391,120828,3,3,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4392,102813,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4393,104824,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
4394,109829,4,7,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4395,123691,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4396,302650070,1,2,3,,3,2,FALSE,,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE
4397,110797,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4398,112530,4,7,2,,2,1,FALSE,,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,
4399,112017,1,2,3,,1,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4400,133232,6,3,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,
4401,115432,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4402,105679,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4403,140302,4,6,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
4404,106085,1,2,3,,2,1,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE
4405,112363,4,7,3,,2,1,FALSE,,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE
4406,138146,3,3,3,,2,3,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4407,204649013,5,12,3,,2,2,FALSE,,,,,TRUE,1,TRUE,TRUE,TRUE,
4408,116690,1,2,2,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
4409,124375,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4410,303336012,1,2,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,FALSE,
4411,119508,1,2,2,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4412,115881,1,2,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
4413,128293,1,3,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4414,113250,3,4,3,,1,1,TRUE,3,TRUE,,,,1,TRUE,TRUE,TRUE,
4415,101843,4,7,3,,2,1,FALSE,,TRUE,FALSE,,TRUE,1,,,TRUE,
4416,2d2454b2-f9b8-4ecb-a79d-5cd7be1d0b90,5,2,3,,3,3,FALSE,,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,TRUE
4417,116366,4,8,3,,2,1,FALSE,,TRUE,,,TRUE,1,,,TRUE,
4418,115108,4,7,3,,2,1,FALSE,,TRUE,TRUE,FALSE,TRUE,1,TRUE,TRUE,TRUE,FALSE
4419,103239,1,2,3,,3,3,TRUE,1,TRUE,,,,1,,,TRUE,
4420,201213012,1,2,3,,2,2,FALSE,,TRUE,TRUE,,,1,TRUE,TRUE,TRUE,
4421,122129,1,2,3,,1,3,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4422,609162259,2,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE
4423,129822,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4424,103549,4,9,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4425,138764,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4426,104875,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
4427,106783,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4428,306860176,1,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE
4429,121237,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4430,101632,1,2,3,,2,1,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4431,557364021,4,3,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
4432,105607,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4433,103857,1,1,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4434,113396,4,8,3,,2,1,FALSE,,TRUE,FALSE,,FALSE,1,,,TRUE,
4435,453936186,1,2,3,,2,2,FALSE,,TRUE,,,,1,,FALSE,,TRUE
4436,121881,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,TRUE,1,TRUE,TRUE,TRUE,FALSE
4437,136912,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
4438,124407,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4439,130451,3,4,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4440,106416,4,6,3,,2,1,FALSE,,TRUE,TRUE,FALSE,TRUE,1,TRUE,TRUE,TRUE,FALSE
4441,605856025,5,12,3,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,1,TRUE,TRUE,FALSE,FALSE
4442,113288,4,6,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,,
4443,116006,1,2,2,,2,1,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4444,128106,4,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4445,302614022,2,3,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4446,609135010,1,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE
4447,115157,3,3,3,,2,2,TRUE,3,TRUE,,,,1,,,TRUE,
4448,122756,4,8,3,,2,1,FALSE,,TRUE,,,TRUE,1,TRUE,TRUE,TRUE,
4449,557345004,1,1,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE
4450,138373,2,3,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4451,138193,4,6,2,,2,2,FALSE,,TRUE,,,FALSE,1,,TRUE,,
4452,106030,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4453,113145,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4454,102853,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4455,116515,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4456,cd8aeb22-ad74-4d4d-bc9e-c762b89adcba,1,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE
4457,137597,4,2,3,,2,2,TRUE,1,TRUE,,,,1,,TRUE,,
4458,119571,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4459,120747,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4460,107219,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4461,111585,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,,1,,,TRUE,
4462,207521013,4,6,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE
4463,101400,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,,,
4464,127039,3,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4465,139783,1,2,3,,2,3,TRUE,1,TRUE,,,,1,TRUE,TRUE,TRUE,
4466,123358,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4467,109913,1,2,3,,2,1,FALSE,,TRUE,,,,1,,FALSE,TRUE,
4468,120598,4,6,3,,2,1,FALSE,,TRUE,FALSE,,FALSE,1,,,TRUE,
4469,106716,1,2,2,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
4470,114028,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
4471,125285,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,TRUE,1,TRUE,TRUE,TRUE,FALSE
4472,457283004,1,1,3,,3,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
4473,118809,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4474,103481,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4475,140043,2,2,3,,3,2,FALSE,,TRUE,,,,1,,,TRUE,
4476,552777061,5,6,2,,3,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4477,118508,4,6,3,,2,1,FALSE,,TRUE,TRUE,,TRUE,1,TRUE,TRUE,TRUE,
4478,110867,4,7,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4479,111471,4,8,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
4480,110085,2,3,3,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
4481,108646,1,1,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
4482,453936096,5,12,1,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE
4483,304811101,5,10,1,,2,2,FALSE,,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE
4484,114971,1,1,2,,2,1,FALSE,,TRUE,,,,1,FALSE,TRUE,FALSE,
4485,112388,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
4486,126594,1,2,2,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
4487,302650044,1,3,3,,2,2,TRUE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE
4488,201537029,4,6,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE
