id,eiin,building_no,building_name,foundation_floor_count,year_built,total_floor_count,total_room_count,vertical_expansion_possible,type,condition
198638,456181064,3,03,0,0,0,2,false,2,1
198639,139676,1,Academic Bhaban,6,2021,6,50,false,1,1
198640,139676,2,BOYS HOSTEL,6,2021,6,65,false,1,1
198641,139676,3,GIRLS HOSTEL,6,2021,3,30,true,1,1
198642,139676,4,LAB,3,2021,3,10,false,1,1
198643,139676,5,OFFICERS DORMITORIE,3,2021,3,24,false,1,1
198644,139676,6,STAFF DORMITORIE,3,2021,3,30,false,1,1
198645,130086,1,Academic 1,3,1996,2,6,true,1,1
198646,130086,2,Academic 2,3,2004,2,6,true,1,1
198647,130086,3,academic 3,5,2018,3,9,true,1,1
198648,130086,4,academic 4,1,1984,1,3,false,2,1
198649,130086,5,Office,1,1990,1,3,false,2,1
198650,130086,6,science lab and girls facilities,1,1972,1,4,false,2,1
198651,130086,7,7,1,2005,1,2,false,2,2
198652,131219,1,01,5,1997,4,28,true,1,1
198659,111165,1,1,2,1994,2,6,false,1,1
198660,111165,2,2,1,1972,1,3,false,2,1
198661,111165,3,3,1,1985,1,3,false,2,1
198662,111165,4,1,2,1994,2,6,false,1,1
198663,111165,5,2,1,1972,1,3,false,2,1
198664,111165,6,3,1,1985,1,3,false,2,1
198665,457247032,1,1,0,2014,0,4,false,3,1
198666,457247032,2,2,0,2014,0,4,false,3,1
198667,457247032,3,3,0,2011,0,3,false,3,1
198673,121051,1,1NO VABON,1,2005,1,6,false,2,1
198674,121051,2,2NO VABON,1,2010,1,6,false,2,3
198677,136788,1,SCHOOL CAMPUS,8,2014,7,106,true,1,1
198684,115151,1,1,0,2000,1,6,false,2,1
198685,115151,2,2,0,1997,1,4,false,3,1
198686,115151,3,3,0,2007,1,4,false,2,1
198687,136063,1,1,0,2012,0,1,false,2,1
198688,136063,2,2,0,2012,0,2,false,2,1
198689,136063,3,3,0,2012,0,2,false,2,1
198690,136063,4,4,0,2014,0,1,false,2,1
198695,558592014,1,Academic building 1,1,2010,1,7,false,2,1
198696,558592014,2,Academic building 2,1,2011,1,9,false,2,1
198704,111173,1,prosashonik vobon,3,2001,1,4,true,1,1
198705,111173,2,2,3,2021,3,9,false,1,1
198706,111173,3,3,2,2001,2,4,false,1,1
198707,111173,4,4,2,1996,2,5,false,1,1
198708,111173,5,5,3,2001,2,8,true,1,1
198709,456172042,1,1,4,2014,3,8,true,1,1
198710,456172042,2,2,1,2022,1,1,false,3,2
198725,132253,1,1,0,2003,0,3,false,2,1
198726,132253,2,2,0,2003,0,3,false,2,1
198727,302990017,1,Bhabon -1,3,2005,2,12,true,1,1
198728,302990017,2,Bhabon -2,3,2012,2,5,true,1,1
198729,302990017,3,Bhabon -3,3,2025,2,2,true,1,1
198730,123832,1,1,0,1999,1,2,false,2,1
198731,123832,2,2,0,2000,1,3,false,2,2
198732,123832,3,3,4,2018,1,3,true,1,1
198733,111771,1,1,3,2000,3,13,true,1,1
198734,111771,2,2,0,1986,1,3,false,2,1
198735,111771,3,3,0,1986,1,1,false,2,1
198741,105005,1,1,2,1978,2,9,false,1,2
198742,105005,2,2,1,1969,1,2,false,1,2
198743,105005,3,3,3,2009,2,6,true,1,1
198744,105005,4,4,4,2021,4,12,false,1,1
198748,111180,1,kazi nazrul vobon,2,1978,2,6,false,1,1
198749,111180,2,maolana vasani vobon,1,1976,1,1,false,2,1
198750,111180,3,sir solimullah vobon,2,1976,1,2,true,1,1
198751,111180,4,biggan vobon,2,2004,2,4,false,1,1
198752,111180,5,hazrat fatema vobon,4,2024,1,1,true,1,1
198753,457247019,1,1,0,2020,0,1,false,2,1
198754,457247019,2,2,0,2022,0,2,false,2,1
198755,457247019,3,3,0,2023,0,1,false,2,1
198757,123855,1,1,0,1994,1,4,false,2,1
198758,123855,2,2,0,2000,1,4,false,2,1
198759,123855,3,3,0,2005,1,2,false,2,2
198760,123855,4,4,4,2020,1,3,true,1,1
198764,115034,1,1,2,2004,1,3,false,1,2
198765,115034,2,2,0,2022,1,4,false,2,1
198766,123834,1,Building 1,1,2006,1,5,false,2,1
198767,123834,2,Building 2,1,2006,1,2,false,2,1
198771,106090,1,1,4,2021,1,3,true,1,1
198772,106090,2,2,2,2003,2,8,false,1,1
198773,106090,3,3,0,2020,1,3,false,3,1
198774,201974023,1,1,3,2021,1,1,true,1,1
198775,201974023,2,2,0,2008,1,2,false,3,2
198776,0fc97646-1b32-4a8d-8ae1-1d80c3be3fee,1,01,0,2020,0,17,true,3,1
198777,122765,1,1,1,1998,1,8,false,2,1
198780,201582009,1,1,3,2005,3,13,false,1,1
198781,139589,1,????????? ?,5,2010,3,8,true,1,1
198782,139589,2,????????,5,2014,3,5,true,1,1
198783,457247001,1,1,0,2019,0,3,false,3,1
198784,457247001,2,2,0,2019,0,4,false,3,1
198785,457247001,3,3,0,2019,0,1,false,3,1
198786,201974006,1,1,0,2010,1,1,false,2,1
198787,201974006,2,2,0,2010,1,4,false,2,1
198788,201974006,3,3,0,2010,1,4,false,3,1
198790,139415,1,01,6,2021,4,28,true,1,1
198792,401807059,1,1,5,2002,2,5,true,1,1
198795,202216004,1,01,0,2003,0,5,false,2,1
198796,202216004,2,02,3,2023,1,1,true,1,1
198797,202216004,3,03,3,2022,2,4,true,1,1
198799,126939,1,1,0,1995,1,3,false,1,2
198800,126939,2,2,2,1997,2,5,false,1,1
198801,126939,3,3,2,2013,2,14,false,1,1
198802,457247022,1,1,0,2016,0,1,false,2,1
198803,457247022,2,2,0,2019,0,3,false,3,1
198804,457247022,3,3,0,2021,0,1,false,2,1
198805,457247022,4,4,0,2021,0,1,false,3,1
198806,457247022,5,5,0,2023,0,3,false,2,1
198807,554906038,1,1,0,2015,0,3,false,2,1
198822,20d209c6-d575-4ae1-a616-b998b8b37aeb,1,1,4,2023,2,20,true,1,1
198824,104494,1,ACADEMIC BUILDING 1.,5,2017,2,7,true,1,1
198825,104494,2,ADMINISTRATION  BUILDING 1.,2,1970,2,4,false,1,2
198827,457247009,1,1,0,2018,0,4,false,2,1
198828,457247009,2,2,0,2021,0,3,false,2,1
198829,457247009,3,3,0,2023,0,2,false,2,1
198834,77841ae0-7d8b-4c3b-bb4d-bb679c78cd0b,1,VOBON NO 1,4,2020,3,10,true,1,1
198835,104986,1,1,3,2010,1,3,true,1,1
198836,104986,2,2,1,1982,1,7,false,2,1
198845,900494,1,01,6,1995,6,33,false,1,1
198846,139964,1,01,0,2014,0,4,false,2,1
198847,139964,2,02,0,2014,0,4,false,2,1
198848,139964,3,03,0,2014,0,3,false,2,1
198849,139964,4,04,5,2018,1,3,true,1,1
198850,204661003,1,01,1,2014,1,8,false,2,2
198855,138622,1,1,0,2016,1,9,false,1,1
198856,138622,2,2,0,2021,1,2,false,2,1
198857,557312020,1,Building 1,1,2007,1,3,false,2,1
198858,557312020,2,building 2,1,2008,1,3,false,2,1
198859,557312020,3,building 3,1,2010,1,5,false,3,1
198860,557312002,1,building 1,1,2016,1,7,false,1,1
198861,557312002,2,building 2,1,2017,1,4,false,1,1
198862,557312002,3,building 3,1,2018,1,4,false,1,1
198866,124756,1,Facilities,2,1996,2,8,false,1,1
198867,140310,1,ACADEMIC BUILDING 1,0,2023,1,7,false,2,1
198868,111788,1,ACADEMIC BUILDING 1,0,2018,1,3,false,2,1
198869,111788,2,ACADEMIC BUILDING2,0,2022,1,3,true,2,1
198870,111788,3,ACADEMIC BUILDING 3,0,2024,1,2,false,2,1
198871,554906007,1,1,0,2014,0,5,false,2,1
198873,138066,1,ACADEMIC BUILDING 1,0,2017,1,1,false,2,1
198874,138066,2,ACADEMIC BUILDING 2,0,2022,1,1,false,2,1
198875,138066,3,ACADEMIC BUILDING 3,0,2015,1,3,false,3,1
198876,138066,4,ACADEMIC BUILDING 4,0,2014,1,3,false,3,1
198877,138066,5,ACADEMIC BUILDING 5,0,2019,1,3,false,2,1
198878,0fb9e28a-8f16-40cd-9ccf-b83123f1a6b2,1,GULNAHAR BHABON,7,2009,7,12,false,1,1
198895,111784,1,ACADEMIC BUILDING 1,2,1994,1,3,false,1,1
198896,111784,2,ACADEMIC BUILDING 1 2,0,1982,1,3,false,2,3
198897,111784,3,ACADEMIC BUILDING  3,0,1987,1,4,false,2,1
198898,111784,4,ACADEMIC BUILDING  4,3,1920,3,9,false,1,1
198899,132996,1,1,4,2021,1,3,true,1,1
198900,132996,2,2,0,2003,1,6,false,2,1
198901,132996,3,3,0,2003,1,3,false,2,1
198902,111790,1,ACADEMIC BUILDING 1,4,2024,4,12,false,1,1
198903,111790,2,ACADEMIC BUILDING 2,2,2004,1,3,false,1,1
198904,111790,3,ACADEMIC BUILDING 3,0,2018,1,2,false,2,1
198905,205165010,1,Academic,5,2022,3,3,true,1,1
198906,205165010,2,Academic,0,2015,0,2,false,2,1
198907,205165010,3,Academic,0,2017,0,2,false,2,1
198908,205165010,4,Academic,0,2013,0,1,false,2,1
198911,111793,1,ACADEMIC BUILDING 1,2,2001,1,3,true,1,1
198912,111793,2,ACADEMIC BUILDING 2,4,2022,4,12,false,1,1
198913,111793,3,ACADEMIC BUILDING 3,0,2016,1,3,false,2,3
198914,111793,4,ACADEMIC BUILDING 4,0,2015,1,1,false,3,2
198915,111793,5,ACADEMIC BUILDING 5,0,2000,1,1,false,3,3
198916,207507038,1,01,0,2016,0,16,false,3,1
198919,111792,1,ACADEMIC BUILDING 1,3,2001,2,3,false,1,1
198920,111792,2,ACADEMIC BUILDING 2,3,2015,2,3,false,1,1
198921,111792,3,ACADEMIC BUILDING 3,0,2014,1,1,false,2,1
198922,111792,4,ACADEMIC BUILDING 4,0,2014,1,3,false,2,1
198928,111795,1,ACADEMIC BUILDING 1,0,2023,1,2,false,2,1
198929,111795,2,ACADEMIC BUILDING 2,0,2017,1,3,false,2,1
198930,111795,3,ACADEMIC BUILDING 3,0,2022,1,7,false,3,1
198931,137056,1,01,3,2014,1,6,true,1,1
198932,103013,1,Academic  Bhabon,4,2023,4,10,false,1,1
198933,103013,2,Science Building,1,1985,1,2,false,1,1
198934,103013,3,Tin shet,1,1985,1,1,false,3,1
198944,129957,1,ABDUL HOUQE,3,2014,2,8,true,1,1
198945,129957,2,02,0,1995,0,4,false,2,1
198946,129957,3,03,0,1997,0,2,true,2,1
198947,129957,4,04,0,2024,0,1,false,2,1
198948,e88bc528-fabf-4ded-869d-723118d70dee,1,MADRASA BUILDING,5,2015,5,13,false,1,1
198956,609023056,1,1,0,2020,0,7,false,3,1
198957,112082,1,1,3,2020,3,9,false,1,1
198958,112082,2,2,1,2009,1,5,false,2,1
198959,112082,3,3,1,2009,1,2,false,2,1
198960,112082,4,4,1,2022,1,2,false,2,1
198961,112082,5,5,1,2009,1,1,false,3,2
198962,112082,6,6,1,2009,1,1,false,2,2
198966,609023076,1,01,3,2012,1,10,false,1,1
198967,609023076,1,01,3,2012,1,10,false,1,1
198968,609023076,1,01,3,2012,1,10,false,1,1
198969,609023076,1,01,3,2012,1,10,false,1,1
198970,111773,1,ACADEMIC BUILDING  1,2,2020,2,8,false,1,1
198971,111773,2,ACADEMIC BUILDING 2,0,1990,1,4,false,2,1
198972,111773,3,ACADEMIC BUILDING 3,0,2020,1,1,false,3,3
198977,900033,1,742 WEST SHEWRAPARA,5,1991,5,34,false,1,1
198978,609023073,1,1,3,2012,2,10,true,1,1
198979,609023073,2,2,0,2012,0,2,false,3,1
198980,609023073,3,3,0,2012,0,2,false,3,1
198984,129813,1,01,1,1988,1,2,false,1,1
198985,129813,2,02,3,2000,3,9,false,1,1
198986,129813,3,03,2,1998,2,4,false,1,1
198987,129813,4,04,1,1918,1,3,false,1,1
198988,109184,1,01,2,1997,1,3,true,1,1
198989,109184,2,02,0,2010,1,4,false,2,1
198990,109184,3,03,0,1984,1,2,false,2,1
198991,109184,4,04,0,1975,1,2,false,2,1
198992,118809,1,PROSASONIC BUILDING 1,2,1955,2,14,false,1,2
198993,118809,2,ACADEMIC BUILDING 2,2,1969,2,4,false,1,2
198994,118809,3,ACADEMIC BUILDING 3,2,1995,2,12,false,1,1
198995,118809,4,ACADEMIC BUILDING 4,4,2020,4,12,false,1,1
198996,118809,5,SCIENCE BUILDING,1,1985,1,2,false,1,2
198997,124650,1,01,1,2018,1,2,false,2,1
198998,124650,2,02,0,2018,0,5,false,3,1
198999,124650,3,03,0,2018,0,3,false,3,1
199000,111802,1,ACADEMIC BUILDING 1,0,2005,1,6,false,2,1
199001,111802,2,ACADEMIC BUILDING 2,0,2010,1,2,false,2,1
199003,129819,1,1,1,1995,1,3,false,1,2
199004,129819,2,2,2,2013,2,5,false,1,1
199005,129819,3,u,2,2002,0,3,true,2,1
199006,129819,4,4,3,2007,1,3,true,1,1
199007,129819,5,5,4,2021,4,12,false,1,1
199014,106711,1,1,3,2018,3,9,false,1,1
199015,106711,2,2,2,2003,2,8,false,1,1
199016,609023068,1,1,0,2023,0,6,false,2,1
199017,139012,1,???????? ???,1,2004,1,3,false,1,1
199018,139012,2,????????? ???,1,2006,1,3,false,1,1
199024,111779,1,1,4,2020,4,12,false,1,1
199025,111779,2,2,0,2001,1,3,false,2,1
199026,111779,3,3,0,1995,1,3,false,1,1
199027,111779,4,4,0,1991,1,3,false,2,1
199028,111779,5,5,0,2010,1,2,false,3,1
199029,111779,6,6,2,1994,2,5,false,1,1
199030,111816,1,ACADEMIC BUILDING 1,2,1998,1,3,false,1,1
199031,111816,2,ACADEMIC BUILDING 2,0,2022,1,2,false,2,1
199032,111816,3,ACADEMIC BUILDING 3,0,2010,1,5,false,2,1
199033,111816,4,ACADEMIC BUILDING 4,0,2010,1,4,false,2,1
199034,129835,1,AMINA BUILDING,2,2000,2,4,false,1,1
199035,129835,2,ACADEMIC,1,2000,1,2,false,2,1
199036,129835,3,3,1,2000,1,5,false,2,1
199037,129835,4,ACADEMIC2,4,2022,1,3,true,1,1
199038,136432,1,742 WEST SHEWRAPARA,5,1991,5,34,false,1,1
199039,111787,1,ACADEMIC BUILDING 1,3,2010,3,11,false,1,1
199040,111787,2,GULAM HOSEN ACADEMIC BUILDING 2,4,2021,1,3,true,1,1
199049,0cdd4a42-1930-4c41-9602-94bc5acdeec7,1,AFAJ SHAHEBER BARI,6,2005,4,26,false,1,1
199050,205165021,1,Academic Bhaban,5,2014,2,23,true,1,1
199051,605883021,1,1,1,2023,1,3,false,2,1
199052,605883021,2,2,1,1990,1,4,false,2,1
199053,605883021,3,3,1,2022,1,4,false,2,1
199054,114811,1,Main Building,0,1944,1,6,false,2,2
199055,114811,2,2,3,2013,1,3,true,1,1
199056,114811,3,3,2,2023,1,4,true,1,1
199057,114811,4,4,0,2021,1,6,false,3,1
199058,136783,1,1,0,2013,0,3,false,3,1
199059,136783,2,2,0,2013,0,3,false,3,1
199060,136783,3,3,4,2024,1,3,true,1,1
199062,201974011,1,1,5,2015,3,11,true,1,1
199063,103844,1,1,2,1996,2,6,false,1,3
199064,103844,2,2,3,2017,3,20,false,1,1
199065,134054,1,01,3,2018,3,14,false,1,1
199066,134054,1,01,3,2018,3,14,false,1,1
199067,134054,1,01,3,2018,3,14,false,1,1
199068,134054,1,01,3,2018,3,14,false,1,1
199069,130669,1,1,0,1998,1,4,false,3,1
199073,116718,1,Bhaban no. 1,1,2010,1,1,false,2,1
199074,116718,2,Bhaban no. 2,1,2002,1,2,false,2,1
199075,116718,3,Bhaban no. 3,1,2006,1,2,false,2,1
199076,129021,1,1,0,1994,0,4,false,2,1
199077,129810,1,1,2,2011,2,10,false,1,1
199078,129810,2,02,4,2015,1,3,true,1,1
199087,116693,1,Bhaban no. 1,4,2023,4,12,false,1,1
199088,116693,2,Bhaban no. 2,1,2005,1,4,false,2,2
199089,116693,3,Bhaban no. 3,1,1998,1,1,false,2,3
199090,609023063,1,1,0,2015,0,4,false,3,2
199091,609023063,2,2,0,2023,0,3,false,3,1
199100,125232,1,1,1,2003,1,3,false,2,1
199101,125232,2,2,1,1995,1,5,false,2,1
199102,125232,3,3,1,2003,1,3,false,2,1
199103,609023074,1,1,2,2010,1,6,true,1,1
199104,609023074,2,2,3,2022,1,4,true,1,1
199122,137927,1,COLLEGE Building,1,2018,1,6,false,2,1
199123,137927,2,ACADEMIC,1,2019,1,6,false,2,1
199124,137927,3,SCHOOL BUILDING 1,1,2019,1,3,false,2,1
199125,137927,4,SCHOOL BUILDING 2,1,2020,1,5,false,2,1
199126,137927,5,SCHOOL BUILDING 3,1,2022,1,4,false,2,1
199127,116747,1,Moazzem Hossen Academic Bhaban,4,2005,4,12,false,1,1
199128,116747,2,Katgara ICT Bhaban,10,2015,4,15,true,1,1
199129,116747,3,Bhaban no. 3,1,1999,1,5,false,2,1
199135,609162108,1,??? ?,0,2013,1,9,false,2,1
199160,104527,1,Kola VAhbon,5,2000,4,17,true,1,1
199161,104527,2,Science Vahbon 1,3,1970,3,12,false,1,1
199162,104527,3,Science Vahbon 2,3,1960,3,12,false,1,1
199163,104527,4,Administration,3,1960,3,14,false,1,1
199164,104527,5,New Academic 1,5,2000,4,16,true,1,1
199165,104527,6,New Academic 2,6,2000,3,6,true,1,1
199166,104527,7,Business Vahbon,3,1970,3,10,false,1,1
199167,104527,8,New Hostel,3,2004,3,29,false,1,1
199168,104527,9,Old Hostel,2,1980,2,16,false,1,3
199169,104527,10,Principle Residence,2,1982,2,10,false,1,1
199170,104527,11,College Mosque,1,1900,1,2,false,1,1
199171,104527,12,Portuguese Vohbon,2,1875,2,8,false,1,3
199172,139333,1,01,4,2012,1,8,true,1,1
199175,124199,1,1,1,2004,1,5,false,2,1
199178,114239,1,1,3,1995,3,9,false,1,1
199179,114239,2,2,3,2023,3,12,false,1,1
199180,124145,1,Rabindra bhaban,1,2006,1,3,false,1,1
199181,124145,2,Rokeya,2,2001,2,8,false,1,1
199182,124145,3,Joshimuddin,1,2008,1,3,false,1,1
199183,124145,4,Nazrul,1,1998,1,3,false,1,1
199188,115744,1,1,2,1998,2,6,false,1,2
199189,115744,2,2,1,2008,1,3,false,1,1
199193,137986,1,1,3,2015,2,6,true,1,1
199194,137986,2,2,1,2018,1,4,false,2,2
199195,102884,1,1,1,2023,1,5,false,2,1
199196,102884,2,2,1,2012,1,2,false,3,2
199197,102884,3,3,1,2010,1,3,false,3,1
199198,102884,4,4,1,2023,1,3,false,3,3
199199,102884,5,5,1,2011,1,1,false,2,1
199200,102884,6,6,1,2020,1,1,false,3,1
199201,124130,1,1,3,1996,1,3,true,1,1
199202,124130,2,2,1,1999,1,2,false,1,2
199203,124130,3,3,1,1997,1,2,false,2,2
199204,124130,4,4,1,2020,1,2,false,2,2
199206,133111,1,1,1,2000,1,6,false,2,2
199207,133111,2,2,1,2005,1,4,false,2,2
199208,133111,3,3,1,2017,1,2,false,2,2
199209,133111,4,4,1,2021,1,4,false,2,2
199210,124180,1,1,2,2017,1,4,true,1,1
199211,124180,2,2,4,2022,4,12,false,1,1
199212,124155,1,1,1,1985,1,2,false,1,1
199213,124155,2,2,1,1988,1,2,false,1,1
199214,124155,3,3,1,1992,1,3,false,2,2
199215,124155,4,4,1,2011,1,2,false,2,1
199216,124155,5,5,1,2011,1,1,false,2,1
199217,123303,1,1,2,2002,2,4,false,1,1
199218,123303,2,2,1,1999,1,8,false,2,1
199219,124242,1,1,3,2016,2,6,true,1,1
199220,124242,2,2,1,2000,1,8,false,2,1
199221,124206,1,1,4,2019,4,12,false,1,1
199222,124206,2,2,1,2003,1,3,false,2,1
199223,124206,3,3,1,2000,1,2,false,2,1
199224,124206,4,4,1,2015,1,1,false,2,1
199225,124175,1,Shapla,2,2002,2,12,false,1,1
199226,124175,2,Golap,4,2023,4,12,false,1,1
199227,124175,3,Hasnahena,2,2024,1,2,true,1,1
199228,124175,4,Rajanigondha,1,2014,1,1,false,2,1
199229,134867,1,1,4,2020,4,12,false,1,1
199230,134867,2,2,4,2020,4,12,false,1,1
199231,134867,3,3,0,2010,1,10,false,2,1
199233,124148,1,1,3,2006,2,11,false,1,1
199234,124148,2,2,1,2004,1,3,false,2,2
199235,129823,1,01,2,1985,2,7,false,1,1
199236,129823,2,02,1,1995,1,3,false,1,1
199237,129823,3,03,4,2021,4,12,false,1,1
199238,124165,1,1,1,1980,1,3,false,2,1
199239,124165,2,2,1,1991,1,5,false,2,1
199240,124165,3,3,1,2002,1,2,false,2,1
199241,124165,4,4,4,2014,1,3,true,1,1
199242,124162,1,1. Flood Shelter,2,2006,2,8,false,1,1
199243,124162,2,2,1,1997,1,5,false,2,2
199244,124162,3,3,2,2012,2,3,false,1,1
199245,508172005,1,1,5,2024,4,12,true,1,1
199246,120996,1,A,4,2019,1,3,true,1,1
199247,120996,2,B,1,2017,1,2,true,2,1
199248,120996,3,C,1,2024,1,3,false,2,1
199249,120996,4,D,1,2024,1,3,false,2,1
199250,203094054,1,1,5,2014,2,7,true,1,1
199251,201973002,1,1,0,2009,1,14,false,2,1
199252,201973002,2,2,0,2022,1,2,false,2,1
199253,201973002,3,3,0,2024,1,5,false,2,1
199261,508172007,1,1,3,2018,2,15,true,1,1
199286,135903,1,01,3,2025,1,6,true,1,1
199287,136185,1,1,4,2005,2,10,true,1,1
199288,126905,1,1,3,1980,2,10,true,1,1
199289,126905,2,2,3,2012,3,6,false,1,1
199290,126905,3,3,3,1995,1,3,false,1,3
199291,126905,4,4,4,2022,1,3,true,1,1
199294,125268,1,1,1,1997,1,4,false,2,1
199295,125268,2,2,3,2009,3,9,false,1,1
199296,125268,3,3,1,2006,1,4,false,2,1
199298,114264,1,1,2,2004,1,2,true,1,2
199299,114264,2,2,0,2005,0,6,false,3,2
199300,114264,3,3,0,2007,0,2,false,3,2
199301,106700,1,??? ??,2,1996,2,6,true,1,1
199302,106700,2,??? ?,2,2000,2,3,false,1,1
199303,106700,3,??? ??,3,2012,3,4,false,1,1
199304,106700,4,??? ?,4,2016,2,3,true,1,1
199306,453985003,1,1,1,2021,1,4,false,3,1
199307,453985003,2,2,1,2024,1,2,false,3,1
199318,453936203,1,1,0,2020,0,4,false,2,1
199319,453936203,2,2,0,2012,0,5,false,3,1
199320,453936203,3,3,0,2012,0,7,false,3,1
199321,508172001,1,1,3,2024,3,11,false,1,1
199334,123215,1,1,2,1986,2,4,false,1,1
199335,123215,2,2,1,1998,1,4,false,2,2
199336,123215,3,3,4,2006,2,4,true,1,1
199337,133870,1,number 1,0,2002,0,8,false,3,1
199338,129842,1,01,2,2004,2,7,false,1,1
199339,129842,2,02,0,2023,1,2,false,2,1
199344,112174,1,01,0,2020,0,6,false,2,1
199345,112174,2,02,0,2002,0,2,false,2,1
199346,112174,3,03,0,2015,0,2,false,3,1
199350,129854,1,01,2,1990,2,10,false,1,1
199351,129854,2,02,2,2008,2,2,false,1,1
199352,129854,1,01,2,1990,2,10,false,1,1
199353,129854,2,02,2,2008,2,2,false,1,1
199354,129854,1,01,2,1990,2,10,false,1,1
199355,129854,2,02,2,2008,2,2,false,1,1
199356,129854,1,01,2,1990,2,10,false,1,1
199357,129854,2,02,2,2008,2,2,false,1,1
199358,207507034,1,01,4,2009,3,21,true,1,1
199359,207507034,2,02,0,2010,0,10,false,3,2
199360,207507034,3,03,2,2010,1,12,true,2,1
199370,133112,1,1,0,2006,1,8,true,2,1
199371,100572,1,1,0,1982,1,11,false,3,2
199372,100572,2,2,0,2005,1,3,true,2,2
199373,100572,3,3,0,2019,1,1,true,2,1
199378,115181,1,Academic and Administrative Building,3,2020,3,9,false,1,1
199379,115181,2,Auditorium,1,1981,1,1,false,1,1
199380,115181,3,Academic Calss Rom,0,2011,1,1,false,2,3
199386,102081,1,01,2,2004,1,3,true,1,1
199387,102081,2,02,0,2016,1,6,false,3,2
199388,102081,3,03,4,2025,4,12,false,1,1
199393,204667037,1,1,0,2000,0,2,false,2,1
199394,204667037,2,2,0,2005,0,4,false,2,2
199395,204667037,3,3,0,2017,0,4,false,2,1
199396,204667037,4,4,0,2019,0,2,false,2,1
199397,204667037,5,5,0,2023,0,1,false,2,1
199398,114552,1,1,4,2010,1,3,true,1,1
199399,114552,2,2,2,1998,2,8,false,1,2
199400,114552,3,3,1,1987,1,2,false,1,2
199401,114552,4,4,1,1980,1,2,false,3,2
199402,609023061,1,01,3,1996,1,3,true,1,1
199403,609023061,2,02,0,2010,0,2,false,3,1
199404,128212,1,Academic Building,2,1995,1,3,true,1,1
199405,128212,2,2,0,2012,0,1,false,2,1
199406,128212,3,3,0,1998,0,2,false,3,1
199407,128212,4,4,0,1994,0,2,false,3,1
199408,128212,5,5,0,1994,0,2,false,3,1
199409,128212,6,6,0,2015,0,2,false,2,1
199412,125879,1,1,0,2010,1,2,false,2,1
199413,125879,2,2,1,1984,1,2,false,1,1
199414,125879,3,3,0,1990,1,6,false,2,1
199415,125879,4,4,2,1995,1,3,true,1,1
199419,121028,1,1,1,1980,1,16,false,2,1
199420,121028,2,2,2,1996,1,3,true,1,1
199431,204665001,1,1,1,1984,1,4,false,2,1
199432,204665001,2,2,1,1984,1,3,false,2,1
199433,204665001,3,3,1,2024,1,1,false,2,1
199440,131426,1,1,2,1980,2,6,false,1,1
199441,131426,2,2,4,2007,4,15,false,1,1
199442,425ae848-a08b-4ae4-8f50-aafe687edbc2,1,1,3,2000,3,3,false,1,1
199443,425ae848-a08b-4ae4-8f50-aafe687edbc2,2,2,1,2018,1,9,false,2,1
199444,425ae848-a08b-4ae4-8f50-aafe687edbc2,3,3,1,2018,1,3,false,2,1
199452,114206,1,Academic,3,2004,3,9,false,1,1
199454,126876,1,1,0,1997,1,5,false,1,1
199455,126876,2,2,0,2012,1,3,false,2,1
199456,126876,3,3,0,2023,1,1,false,2,2
199457,104581,1,administrative building,1,1988,1,4,false,1,1
199458,104581,2,Academy building- 1,1,1995,1,8,false,1,1
199459,104581,3,Academy building- 2,2,2021,2,12,true,1,1
199460,104581,4,Academy building- 3,1,2002,1,3,true,1,1
199461,104581,5,A,1,2024,1,3,true,1,1
199466,109214,1,01,4,2019,4,12,false,1,1
199467,109214,2,02,2,2004,2,8,false,1,1
199468,109214,3,03,1,1994,1,4,false,1,1
199469,109214,4,04,0,1980,1,3,false,2,1
199470,109214,5,05,0,1970,1,1,false,2,3
199474,139213,1,1,0,2014,0,8,false,2,1
199475,139213,2,2,0,2018,0,9,false,2,1
199476,139566,1,1 No Bir Muktijuddha  Khaja Mohiuddin,4,1978,2,14,true,1,1
199477,139566,2,2 No Bir Muktijuddha Afjal Hossain,8,2009,4,4,true,1,1
199478,139566,3,3 No Bir Muktijuddha Farida Akter,10,2013,4,13,true,1,1
199485,113563,1,Bhaban 1,4,2024,3,9,true,1,1
199486,113563,2,Tinshed 1,0,1995,0,2,false,3,3
199487,113563,3,Tinshed 2,0,1996,0,2,false,3,3
199488,113563,4,Tinshed 3,0,2002,0,3,false,3,3
199489,cc0e1a0b-1175-44a6-8f9e-984f03f4d8c7,1,1,0,2005,0,2,false,2,1
199490,cc0e1a0b-1175-44a6-8f9e-984f03f4d8c7,2,2,0,2008,0,2,false,2,1
199491,cc0e1a0b-1175-44a6-8f9e-984f03f4d8c7,3,4,0,2011,0,3,false,2,1
199492,cc0e1a0b-1175-44a6-8f9e-984f03f4d8c7,4,4,0,2018,0,1,false,2,1
199493,100466,1,1,3,2004,3,9,false,1,1
199496,559451027,1,0,0,2000,1,3,false,2,1
199497,559451027,2,0,0,2000,1,3,false,3,2
199498,f0a80eba-e994-4327-9ab9-c648d2b54c44,1,1,0,2022,1,3,false,3,1
199499,f0a80eba-e994-4327-9ab9-c648d2b54c44,2,2,0,2003,1,9,false,3,1
199500,f0a80eba-e994-4327-9ab9-c648d2b54c44,3,3,0,2022,,5,false,3,1
199501,130161,1,1,1,2003,1,9,false,1,1
199502,127933,1,1,1,2000,1,1,false,2,1
199503,127933,2,2,1,2000,1,10,false,2,1
